id,Date,Count,Hour,Hotness,Humidity,Wind Speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Working Day
1612,13/04/2018,849,23:00,288.5,27,12.6,2000,0,0,0,Spring,NO,YES
1613,10/12/2017,9,6:00,272.5,90,3.24,91,0,2.5,2.7,Winter,NO,YES
1614,13/12/2017,41,4:00,261.6,58,4.68,1907,0,0,0,Winter,NO,YES
1615,21/06/2018,1473,16:00,301.5,42,11.16,1622,2.62,0,0,Summer,NO,YES
1616,25/05/2018,1161,14:00,299,23,8.28,1923,2.92,0,0,Spring,NO,YES
1617,25/07/2018,2039,19:00,304.7,60,8.28,1492,0.23,0,0,Summer,NO,YES
1618,02/10/2018,0,5:00,283.8,82,1.08,1778,0,0,0,Autumn,NO,NO
1619,01/12/2017,447,14:00,276,26,7.2,2000,1.01,0,0,Winter,NO,YES
1620,14/08/2018,872,0:00,302.3,68,5.76,2000,0,0,0,Summer,NO,YES
1621,10/08/2018,2289,18:00,308.2,44,9.36,2000,1.23,0,0,Summer,NO,YES
1622,06/05/2018,384,14:00,290.2,85,4.68,2000,0.94,0,0,Spring,NO,YES
1623,08/09/2018,692,2:00,291.5,57,8.28,2000,0,0,0,Autumn,NO,YES
1624,27/08/2018,328,8:00,294.3,97,4.68,1029,0.17,0.5,0,Summer,NO,YES
1625,28/04/2018,795,9:00,288.1,56,6.12,493,1.57,0,0,Spring,NO,YES
1626,20/09/2018,1049,22:00,291.4,85,7.56,1772,0,0,0,Autumn,NO,YES
1627,09/08/2018,628,13:00,302.7,80,6.12,1312,0.73,0.4,0,Summer,NO,YES
1628,13/10/2018,1179,11:00,288.2,44,4.32,1301,2.16,0,0,Autumn,NO,YES
1629,02/10/2018,0,16:00,294.7,36,11.52,1929,1.64,0,0,Autumn,NO,NO
1630,03/11/2018,0,18:00,287.2,51,5.4,990,0.02,0,0,Autumn,NO,NO
1631,03/12/2017,32,5:00,276.9,75,6.84,914,0,0,0,Winter,NO,YES
1632,01/01/2018,61,5:00,268.6,54,2.88,1786,0,0,0,Winter,YES,YES
1633,06/10/2018,6,8:00,289.6,97,7.2,457,0.01,9,0,Autumn,NO,YES
1634,05/05/2018,1837,15:00,296.8,29,16.92,1876,2.72,0,0,Spring,NO,YES
1635,14/05/2018,1965,20:00,294.4,64,7.56,411,0.02,0,0,Spring,NO,YES
1636,17/06/2018,2235,16:00,299.6,51,7.92,809,1.27,0,0,Summer,NO,YES
1637,22/01/2018,167,19:00,272.9,88,11.52,582,0,0,1,Winter,NO,YES
1638,20/08/2018,527,1:00,299.6,64,0.72,2000,0,0,0,Summer,NO,YES
1639,14/09/2018,1347,15:00,299.6,55,6.48,2000,1.1,0,0,Autumn,NO,YES
1640,25/01/2018,349,8:00,256.6,32,11.88,2000,0.01,0,0.6,Winter,NO,YES
1641,13/07/2018,377,3:00,297.9,86,7.2,1079,0,0,0,Summer,NO,YES
1642,26/04/2018,1933,8:00,284.7,62,2.16,956,0.62,0,0,Spring,NO,YES
1643,26/01/2018,305,18:00,260.3,33,9,1835,0.05,0,0.3,Winter,NO,YES
1644,18/05/2018,22,4:00,291.1,98,6.12,223,0,1,0,Spring,NO,YES
1645,04/09/2018,2259,20:00,296.7,49,11.88,2000,0,0,0,Autumn,NO,YES
1646,06/08/2018,1537,20:00,304.3,65,7.2,1586,0.02,0,0,Summer,NO,YES
1647,19/05/2018,932,9:00,288.7,49,5.76,2000,2,0,0,Spring,NO,YES
1648,30/10/2018,948,22:00,280.6,50,6.48,2000,0,0,0,Autumn,NO,YES
1649,28/11/2018,796,7:00,275.5,24,0.72,1306,0,0,0,Autumn,NO,YES
1650,13/07/2018,1046,13:00,301.9,68,10.08,1934,1.55,0,0,Summer,NO,YES
1651,01/07/2018,25,7:00,295.1,89,1.8,1617,0.08,0.5,0,Summer,NO,YES
1652,23/06/2018,540,3:00,295,42,0.72,1891,0,0,0,Summer,NO,YES
1653,20/06/2018,340,3:00,292.4,79,2.88,563,0,0,0,Summer,NO,YES
1654,17/09/2018,2276,8:00,291.9,77,2.16,1109,0.56,0,0,Autumn,NO,YES
1655,16/12/2017,142,23:00,265,41,7.92,2000,0,0,0,Winter,NO,YES
1656,14/06/2018,100,6:00,292.5,95,5.04,179,0,1.5,0,Summer,NO,YES
1657,10/11/2018,167,6:00,282.5,85,2.16,304,0,0,0,Autumn,NO,YES
1658,10/09/2018,1467,16:00,300.5,39,5.4,2000,1.46,0,0,Autumn,NO,YES
1659,25/04/2018,2807,18:00,294.2,32,13.68,1927,0.94,0,0,Spring,NO,YES
1660,30/03/2018,261,2:00,283.8,72,1.44,639,0,0,0,Spring,NO,YES
1661,29/04/2018,2019,15:00,295.8,24,11.88,1138,2.79,0,0,Spring,NO,YES
1662,15/08/2018,586,11:00,308.4,44,4.32,1887,2.58,0,0,Summer,YES,YES
1663,14/06/2018,1856,19:00,296.6,63,2.16,1956,0.19,0,0,Summer,NO,YES
1664,07/02/2018,155,10:00,263.4,39,2.52,1580,1.06,0,0,Winter,NO,YES
1665,02/04/2018,662,11:00,291.5,61,5.76,1301,0.95,0,0,Spring,NO,YES
1666,08/10/2018,215,5:00,282.8,63,1.8,2000,0,0,0,Autumn,NO,YES
1667,20/12/2017,153,23:00,271.9,87,5.04,349,0,0,2.2,Winter,NO,YES
1668,13/10/2018,1846,15:00,292.8,29,7.2,1246,1.97,0,0,Autumn,NO,YES
1669,09/07/2018,285,3:00,294.9,63,4.68,2000,0,0,0,Summer,NO,YES
1670,13/11/2018,1420,17:00,285.7,40,6.84,1967,0.33,0,0,Autumn,NO,YES
1671,17/02/2018,123,22:00,270.3,42,7.92,2000,0,0,0,Winter,YES,YES
1672,31/08/2018,868,11:00,299.7,51,9.72,1925,2.65,0,0,Summer,NO,YES
1673,22/02/2018,116,2:00,270.1,57,0,1985,0,0,0,Winter,NO,YES
1674,14/11/2018,1074,22:00,281.8,58,1.8,1358,0,0,0,Autumn,NO,YES
1675,03/03/2018,93,4:00,273.6,43,3.24,1599,0,0,0,Spring,NO,YES
1676,15/04/2018,124,16:00,285,61,12.96,1374,0.57,0,0,Spring,NO,YES
1677,14/11/2018,1063,15:00,288.9,30,2.52,1823,1.34,0,0,Autumn,NO,YES
1678,04/05/2018,864,10:00,289.1,37,10.44,1629,2.4,0,0,Spring,NO,YES
1679,01/08/2018,1033,17:00,312,41,9.36,1881,1.83,0,0,Summer,NO,YES
1680,21/08/2018,876,9:00,297.4,82,10.8,1847,0.6,0,0,Summer,NO,YES
1681,13/08/2018,677,11:00,304.7,58,3.96,1584,1.27,0,0,Summer,NO,YES
1682,30/05/2018,1280,15:00,297.3,52,10.8,1447,2.55,0,0,Spring,NO,YES
1683,02/01/2018,273,13:00,274.5,23,12.96,1970,0.95,0,0,Winter,NO,YES
1684,22/03/2018,565,11:00,279.9,46,7.56,1541,2.33,0,0,Spring,NO,YES
1685,04/11/2018,1145,12:00,289.3,33,10.44,1530,2.13,0,0,Autumn,NO,YES
1686,05/04/2018,99,21:00,280.3,96,5.4,749,0,1,0,Spring,NO,YES
1687,28/01/2018,72,8:00,264.9,43,6.12,1943,0,0,0,Winter,NO,YES
1688,05/01/2018,635,18:00,271.2,44,7.92,1709,0.01,0,0,Winter,NO,YES
1689,01/01/2018,169,11:00,273.1,27,7.92,1874,0.84,0,0,Winter,YES,YES
1690,27/08/2018,2153,18:00,297.8,83,2.88,1947,0.26,0,0,Summer,NO,YES
1691,09/11/2018,0,15:00,288.1,52,12.24,622,1.3,0,0,Autumn,NO,NO
1692,21/05/2018,962,10:00,292.3,27,5.04,2000,2.63,0,0,Spring,NO,YES
1693,28/12/2017,301,13:00,273.8,46,5.04,1598,0.8,0,0,Winter,NO,YES
1694,22/08/2018,512,2:00,297.2,79,2.16,1882,0,0,0,Summer,NO,YES
1695,17/08/2018,1918,8:00,296.5,44,6.12,1944,0.98,0,0,Summer,NO,YES
1696,17/02/2018,14,5:00,267.3,31,8.28,1999,0,0,0,Winter,YES,YES
1697,20/08/2018,2162,19:00,303.8,55,6.84,1170,0.06,0,0,Summer,NO,YES
1698,26/07/2018,602,6:00,300.4,77,2.52,1113,0,0,0,Summer,NO,YES
1699,03/01/2018,110,2:00,267.5,43,7.2,2000,0,0,0,Winter,NO,YES
1700,12/11/2018,931,9:00,278.2,55,5.04,1752,0.67,0,0,Autumn,NO,YES
1701,06/01/2018,204,10:00,269.5,39,7.2,1946,0.54,0,0,Winter,NO,YES
1702,15/01/2018,82,6:00,277.9,83,10.8,582,0,0,0,Winter,NO,YES
1703,02/12/2017,70,6:00,268.7,82,7.56,1178,0,0,0,Winter,NO,YES
1704,19/06/2018,937,10:00,296.7,56,5.76,1074,1.34,0,0,Summer,NO,YES
1705,25/12/2017,185,21:00,271.3,51,6.12,2000,0,0,0,Winter,YES,YES
1706,12/04/2018,686,10:00,286.8,39,8.28,1659,2.09,0,0,Spring,NO,YES
1707,17/06/2018,475,7:00,292.6,75,3.24,884,0.42,0,0,Summer,NO,YES
1708,20/09/2018,784,21:00,291.7,84,9.72,1744,0,0,0,Autumn,NO,YES
1709,30/04/2018,901,11:00,293.3,52,3.24,468,1.96,0,0,Spring,NO,YES
1710,30/04/2018,1703,20:00,293,69,8.64,533,0,0,0,Spring,NO,YES
1711,30/06/2018,247,5:00,294.7,88,2.16,289,0,0,0,Summer,NO,YES
1712,09/07/2018,301,5:00,294.1,64,5.4,2000,0,0,0,Summer,NO,YES
1713,18/10/2018,2154,8:00,281.5,77,1.8,1995,0.21,0,0,Autumn,NO,YES
1714,15/09/2018,1578,19:00,296.8,78,7.92,1991,0,0,0,Autumn,NO,YES
1715,01/02/2018,341,17:00,273.3,26,8.64,1977,0.45,0,0,Winter,NO,YES
1716,22/04/2018,429,8:00,289.3,40,2.88,1982,0.25,0,0,Spring,NO,YES
1717,14/05/2018,199,5:00,284.9,93,2.88,241,0,0,0,Spring,NO,YES
1718,15/11/2018,1123,21:00,282.6,52,4.68,906,0,0,0,Autumn,NO,YES
1719,13/02/2018,290,21:00,275.6,57,13.68,2000,0,0,0,Winter,NO,YES
1720,29/07/2018,1108,23:00,302.9,45,5.04,2000,0,0,0,Summer,NO,YES
1721,02/06/2018,2246,18:00,300.4,29,12.96,2000,1.19,0,0,Summer,NO,YES
1722,26/08/2018,769,1:00,295.5,80,2.16,2000,0,0,0,Summer,NO,YES
1723,03/02/2018,60,3:00,268.6,80,15.48,346,0,0.1,0.1,Winter,NO,YES
1724,08/03/2018,12,3:00,276.8,90,2.88,448,0,2,0,Spring,NO,YES
1725,02/10/2018,0,9:00,286.9,66,5.76,1427,1.11,0,0,Autumn,NO,NO
1726,22/09/2018,1814,15:00,298.4,32,13.68,1980,2.42,0,0,Autumn,NO,YES
1727,12/07/2018,3016,18:00,300.5,77,7.56,1897,0.46,0,0,Summer,NO,YES
1728,15/05/2018,241,3:00,289.6,74,1.44,402,0,0,0,Spring,NO,YES
1729,05/05/2018,796,0:00,285.2,59,4.32,1718,0,0,0,Spring,NO,YES
1730,31/07/2018,695,1:00,303.2,57,2.52,2000,0,0,0,Summer,NO,YES
1731,30/03/2018,1460,17:00,292.4,45,10.44,778,1.13,0,0,Spring,NO,YES
1732,07/06/2018,2317,8:00,291.9,82,8.28,326,0.44,0,0,Summer,NO,YES
1733,15/02/2018,236,17:00,275.4,17,11.16,1990,0.78,0,0,Winter,YES,YES
1734,12/05/2018,19,13:00,285.6,97,2.16,327,0.14,3,0,Spring,NO,YES
1735,01/07/2018,14,14:00,294.5,97,2.52,1522,0.29,1,0,Summer,NO,YES
1736,03/04/2018,388,6:00,289.8,74,4.32,1265,0,0,0,Spring,NO,YES
1737,07/09/2018,259,2:00,294.3,76,7.92,1559,0,0.5,0,Autumn,NO,YES
1738,24/03/2018,947,16:00,285.3,61,12.24,359,1.82,0,0,Spring,NO,YES
1739,01/09/2018,1075,0:00,296.2,83,1.8,1887,0,0,0,Autumn,NO,YES
1740,19/04/2018,996,14:00,293.5,17,11.16,1512,2.83,0,0,Spring,NO,YES
1741,26/04/2018,1796,17:00,293.7,30,11.88,1482,1.48,0,0,Spring,NO,YES
1742,04/01/2018,306,22:00,269.4,46,4.68,1689,0,0,0,Winter,NO,YES
1743,31/10/2018,996,9:00,278.1,56,6.48,1825,0.89,0,0,Autumn,NO,YES
1744,19/03/2018,9,4:00,279.3,90,3.6,240,0,0,0,Spring,NO,YES
1745,20/12/2017,108,2:00,265.2,68,3.24,1642,0,0,2,Winter,NO,YES
1746,13/06/2018,1394,23:00,294.5,62,0.36,1827,0,0,0,Summer,NO,YES
1747,19/02/2018,417,20:00,275.4,60,6.84,661,0,0,0,Winter,NO,YES
1748,26/03/2018,93,2:00,278.4,95,5.4,89,0,0,0,Spring,NO,YES
1749,04/02/2018,107,21:00,264.1,35,11.52,2000,0,0,0,Winter,NO,YES
1750,12/12/2017,275,9:00,261.2,46,10.44,1956,0.1,0,0,Winter,NO,YES
1751,25/03/2018,137,7:00,277.7,82,4.68,198,0.02,0,0,Spring,NO,YES
1752,05/01/2018,67,3:00,267.5,56,3.96,1453,0,0,0,Winter,NO,YES
1753,31/05/2018,328,3:00,288,84,4.68,473,0,0,0,Spring,NO,YES
1754,19/01/2018,211,0:00,273.3,45,6.48,1154,0,0,0,Winter,NO,YES
1755,14/08/2018,1306,17:00,307.7,51,10.8,2000,1.22,0,0,Summer,NO,YES
1756,09/10/2018,0,7:00,283.9,70,2.52,2000,0,0,0,Autumn,YES,NO
1757,10/03/2018,972,16:00,281.3,37,13.68,1867,1.73,0,0,Spring,NO,YES
1758,10/10/2018,1041,14:00,287,43,10.08,2000,1.13,0,0,Autumn,NO,YES
1759,03/11/2018,0,14:00,291.1,24,8.64,1594,1.97,0,0,Autumn,NO,NO
1760,01/12/2017,339,10:00,269.5,24,4.32,1996,0.65,0,0,Winter,NO,YES
1761,10/08/2018,1702,20:00,305.2,52,8.28,2000,0.02,0,0,Summer,NO,YES
1762,25/07/2018,212,4:00,301.5,74,9.36,1549,0,0,0,Summer,NO,YES
1763,23/03/2018,724,20:00,279.7,48,9.36,774,0,0,0,Spring,NO,YES
1764,25/09/2018,1608,19:00,293.3,39,2.16,2000,0,0,0,Autumn,YES,YES
1765,07/02/2018,237,9:00,261,50,4.68,1523,0.43,0,0,Winter,NO,YES
1766,13/03/2018,88,4:00,279.2,59,2.88,493,0,0,0,Spring,NO,YES
1767,13/11/2018,1910,8:00,277.7,68,1.8,1032,0.06,0,0,Autumn,NO,YES
1768,19/04/2018,677,23:00,285.9,51,6.12,1200,0,0,0,Spring,NO,YES
1769,03/08/2018,266,5:00,303.5,72,1.8,1084,0,0,0,Summer,NO,YES
1770,01/03/2018,460,16:00,274.4,33,17.28,1480,1.98,0,0,Spring,YES,YES
1771,05/08/2018,758,1:00,300.7,83,9.72,1128,0,0,0,Summer,NO,YES
1772,11/12/2017,44,4:00,267.8,35,11.52,2000,0,0,0,Winter,NO,YES
1773,19/04/2018,206,3:00,281.6,53,5.4,1185,0,0,0,Spring,NO,YES
1774,17/12/2017,256,16:00,270.3,31,8.28,2000,0.54,0,0,Winter,NO,YES
1775,13/01/2018,249,16:00,271.8,63,3.24,876,0.19,0,0,Winter,NO,YES
1776,10/11/2018,1094,13:00,288.9,48,9.72,538,1.87,0,0,Autumn,NO,YES
1777,23/06/2018,818,2:00,295.3,37,6.48,2000,0,0,0,Summer,NO,YES
1778,04/07/2018,1306,16:00,304.6,57,9.72,1882,2.19,0,0,Summer,NO,YES
1779,15/07/2018,2058,20:00,302.2,72,7.56,1932,0.09,0,0,Summer,NO,YES
1780,22/11/2018,691,22:00,274.1,33,9,2000,0,0,0,Autumn,NO,YES
1781,23/11/2018,664,12:00,278.5,20,5.04,1992,1.85,0,0,Autumn,NO,YES
1782,04/01/2018,603,18:00,270.4,38,5.04,1604,0,0,0,Winter,NO,YES
1783,12/04/2018,504,0:00,282.5,40,8.64,1987,0,0,0,Spring,NO,YES
1784,27/07/2018,776,15:00,308.3,52,6.84,822,2.15,0,0,Summer,NO,YES
1785,09/09/2018,2099,16:00,300.1,35,3.24,2000,1.27,0,0,Autumn,NO,YES
1786,23/06/2018,1932,22:00,296,74,8.64,473,0,0,0,Summer,NO,YES
1787,19/06/2018,268,4:00,292.7,73,5.76,848,0,0,0,Summer,NO,YES
1788,25/04/2018,536,0:00,281.9,55,2.52,2000,0,0,0,Spring,NO,YES
1789,07/02/2018,83,2:00,260.5,50,3.6,1722,0,0,0,Winter,NO,YES
1790,27/04/2018,1142,12:00,292.5,40,3.96,1055,2.89,0,0,Spring,NO,YES
1791,27/02/2018,461,20:00,278.9,44,4.68,733,0,0,0,Winter,NO,YES
1792,21/09/2018,98,11:00,291.9,91,6.48,1938,0.64,0.5,0,Autumn,NO,YES
1793,19/11/2018,1030,20:00,279,50,5.4,931,0,0,0,Autumn,NO,YES
1794,18/04/2018,1083,7:00,279.4,51,3.6,1398,0.19,0,0,Spring,NO,YES
1795,24/06/2018,644,3:00,293.6,91,2.88,194,0,0,0,Summer,NO,YES
1796,10/03/2018,340,8:00,274.5,73,4.32,466,0.11,0,0,Spring,NO,YES
1797,09/03/2018,510,12:00,279.8,51,3.6,1617,1.13,0,0,Spring,NO,YES
1798,05/07/2018,326,5:00,296.5,80,1.08,838,0,0,0,Summer,NO,YES
1799,19/04/2018,1534,17:00,293.1,27,6.84,1088,1.38,0,0,Spring,NO,YES
1800,22/01/2018,43,17:00,274.3,93,4.32,81,0.03,0,0.2,Winter,NO,YES
1801,15/04/2018,475,0:00,280.8,78,6.48,1741,0,0,0,Spring,NO,YES
1802,01/04/2018,1201,14:00,290.5,67,7.56,832,0.42,0,0,Spring,NO,YES
1803,15/08/2018,346,6:00,301.4,74,3.6,1700,0,0,0,Summer,YES,YES
1804,11/07/2018,1936,21:00,300.3,78,4.32,1606,0,0,0,Summer,NO,YES
1805,25/02/2018,173,9:00,272.7,48,3.96,1394,0.43,0,0,Winter,NO,YES
1806,23/04/2018,39,18:00,282.4,96,6.84,600,0.07,1,0,Spring,NO,YES
1807,26/11/2018,175,2:00,275.8,87,3.96,321,0,0,0.3,Autumn,NO,YES
1808,25/07/2018,791,12:00,304.1,60,9.72,1331,1.02,0,0,Summer,NO,YES
1809,09/04/2018,1232,21:00,283.3,38,1.8,1433,0,0,0,Spring,NO,YES
1810,07/09/2018,2365,19:00,295.6,39,10.08,2000,0.14,0,0,Autumn,NO,YES
1811,11/04/2018,0,7:00,281.8,85,3.96,438,0.11,0,0,Spring,NO,NO
1812,10/04/2018,1153,19:00,292.2,55,20.88,2000,0.01,0,0,Spring,NO,YES
1813,31/07/2018,1772,20:00,306.5,50,7.56,2000,0.04,0,0,Summer,NO,YES
1814,12/03/2018,662,7:00,276,53,1.8,1094,0,0,0,Spring,NO,YES
1815,20/06/2018,1184,13:00,299.2,51,11.52,1078,3.36,0,0,Summer,NO,YES
1816,29/10/2018,1888,8:00,278.1,67,1.08,1981,0.24,0,0,Autumn,NO,YES
1817,23/04/2018,17,7:00,282,95,8.28,294,0,6,0,Spring,NO,YES
1818,03/11/2018,0,16:00,291.7,25,7.56,1605,1.07,0,0,Autumn,NO,NO
1819,01/01/2018,271,17:00,274.8,33,11.88,1913,0.18,0,0,Winter,YES,YES
1820,20/08/2018,847,13:00,304.6,46,9.72,1864,1.77,0,0,Summer,NO,YES
1821,29/03/2018,614,23:00,285.7,75,5.76,475,0,0,0,Spring,NO,YES
1822,30/05/2018,570,1:00,291.8,84,1.8,488,0,0,0,Spring,NO,YES
1823,14/07/2018,1058,15:00,304.1,59,8.28,1929,2.34,0,0,Summer,NO,YES
1824,22/03/2018,648,13:00,282.9,29,11.52,1641,2.91,0,0,Spring,NO,YES
1825,18/08/2018,754,8:00,296.2,47,3.6,2000,0.93,0,0,Summer,NO,YES
1826,06/11/2018,0,20:00,286.2,73,3.96,246,0,0,0,Autumn,NO,NO
1827,14/07/2018,1624,18:00,304.1,55,7.92,1897,1.05,0,0,Summer,NO,YES
1828,25/06/2018,2372,21:00,300.9,55,1.8,1083,0,0,0,Summer,NO,YES
1829,08/02/2018,268,21:00,269.7,42,3.96,1596,0,0,0,Winter,NO,YES
1830,28/12/2017,86,3:00,267,32,9,2000,0,0,0,Winter,NO,YES
1831,25/07/2018,299,5:00,301.3,74,8.64,1378,0,0,0,Summer,NO,YES
1832,03/01/2018,270,14:00,271.5,30,10.08,1903,1.1,0,0,Winter,NO,YES
1833,12/12/2017,46,4:00,261.4,47,7.56,1982,0,0,0,Winter,NO,YES
1834,08/11/2018,50,4:00,283.8,87,6.12,956,0,0,0,Autumn,NO,YES
1835,24/02/2018,203,8:00,273,77,10.08,289,0.06,0,0,Winter,NO,YES
1836,14/04/2018,513,1:00,287.1,25,6.48,2000,0,0,0,Spring,NO,YES
1837,24/12/2017,38,15:00,275.9,90,7.2,380,0.08,3.5,0,Winter,YES,YES
1838,16/06/2018,518,3:00,290.4,61,4.32,2000,0,0,0,Summer,NO,YES
1839,24/02/2018,467,15:00,279.7,24,9.72,1536,1.95,0,0,Winter,NO,YES
1840,16/03/2018,1160,17:00,284.2,30,5.4,2000,1.44,0,0,Spring,NO,YES
1841,12/03/2018,95,2:00,275.7,46,1.44,1363,0,0,0,Spring,NO,YES
1842,19/05/2018,213,4:00,283.5,73,4.32,2000,0,0,0,Spring,NO,YES
1843,24/07/2018,1193,23:00,302.3,66,10.08,1854,0,0,0,Summer,NO,YES
1844,17/04/2018,143,5:00,280.4,56,2.16,1746,0,0,0,Spring,NO,YES
1845,02/07/2018,168,23:00,296.4,98,1.08,662,0,0.5,0,Summer,NO,YES
1846,10/10/2018,643,0:00,289.6,53,3.24,2000,0,0,0,Autumn,NO,YES
1847,18/11/2018,165,4:00,275.5,49,1.44,1988,0,0,0,Autumn,NO,YES
1848,09/09/2018,1662,14:00,301.2,29,7.2,2000,3.09,0,0,Autumn,NO,YES
1849,27/07/2018,1111,7:00,300.6,80,3.6,783,0.27,0,0,Summer,NO,YES
1850,02/10/2018,0,12:00,292.4,41,11.16,1956,2.67,0,0,Autumn,NO,NO
1851,04/06/2018,2788,19:00,296.9,51,8.28,2000,0.12,0,0,Summer,NO,YES
1852,17/08/2018,2797,18:00,305.5,28,5.04,2000,1.06,0,0,Summer,NO,YES
1853,03/04/2018,870,13:00,293.1,61,9.36,1117,1.01,0,0,Spring,NO,YES
1854,05/09/2018,937,11:00,299.4,47,10.44,2000,2.38,0,0,Autumn,NO,YES
1855,30/05/2018,1134,13:00,297,56,9.36,1282,2.94,0,0,Spring,NO,YES
1856,30/03/2018,948,21:00,286.7,73,6.48,658,0,0,0,Spring,NO,YES
1857,30/09/2018,0,17:00,293.4,31,11.52,2000,1.06,0,0,Autumn,NO,NO
1858,28/05/2018,1128,14:00,301.7,36,9.36,1853,3.21,0,0,Spring,NO,YES
1859,14/06/2018,1292,15:00,297.6,57,6.48,1664,1.54,0,0,Summer,NO,YES
1860,28/04/2018,1590,19:00,289.9,33,4.68,1965,0.34,0,0,Spring,NO,YES
1861,12/07/2018,1355,23:00,298.5,84,2.88,1906,0,0,0,Summer,NO,YES
1862,19/02/2018,148,0:00,271.9,39,6.12,1832,0,0,0,Winter,NO,YES
1863,23/04/2018,9,9:00,281.5,95,9.36,447,0.1,8,0,Spring,NO,YES
1864,14/11/2018,1269,20:00,283.5,52,5.04,1153,0,0,0,Autumn,NO,YES
1865,17/02/2018,155,11:00,270.2,19,9.36,1957,1.91,0,0,Winter,YES,YES
1866,11/10/2018,1398,21:00,282.3,52,5.4,2000,0,0,0,Autumn,NO,YES
1867,02/04/2018,818,12:00,293.8,50,7.2,1240,1.82,0,0,Spring,NO,YES
1868,10/03/2018,381,9:00,275.7,71,4.68,418,0.3,0,0,Spring,NO,YES
1869,02/03/2018,396,21:00,274,34,5.04,1880,0,0,0,Spring,NO,YES
1870,22/05/2018,912,9:00,292.3,62,2.88,1894,1.14,0,0,Spring,YES,YES
1871,15/10/2018,1271,7:00,284.5,81,2.88,960,0,0,0,Autumn,NO,YES
1872,16/02/2018,28,5:00,268,44,3.24,1976,0,0,0,Winter,YES,YES
1873,06/01/2018,169,23:00,269.8,50,2.88,1429,0,0,0,Winter,NO,YES
1874,01/05/2018,306,6:00,290.8,85,2.16,265,0,0,0,Spring,YES,YES
1875,17/04/2018,110,4:00,280.6,52,1.44,1935,0,0,0,Spring,NO,YES
1876,09/05/2018,203,5:00,282.5,65,3.24,2000,0,0,0,Spring,NO,YES
1877,28/02/2018,72,4:00,278.4,56,6.12,472,0,0,0,Winter,NO,YES
1878,30/04/2018,1055,14:00,297,47,8.28,520,2.87,0,0,Spring,NO,YES
1879,02/11/2018,1146,21:00,283.8,57,7.2,1219,0,0,0,Autumn,NO,YES
1880,04/12/2017,515,17:00,271.7,26,19.08,2000,0.18,0,0,Winter,NO,YES
1881,08/06/2018,299,5:00,291.6,81,2.88,1205,0,0,0,Summer,NO,YES
1882,14/09/2018,982,11:00,297,64,4.68,2000,0.95,0,0,Autumn,NO,YES
1883,16/08/2018,672,11:00,306.5,48,8.64,1968,2.71,0,0,Summer,NO,YES
1884,02/12/2017,354,22:00,276.5,54,5.4,1446,0,0,0,Winter,NO,YES
1885,23/01/2018,228,9:00,259.7,36,12.6,2000,0.19,0,1,Winter,NO,YES
1886,18/06/2018,1557,19:00,301.1,38,9.36,2000,0.63,0,0,Summer,NO,YES
1887,18/09/2018,0,3:00,291.7,76,1.8,1916,0,0,0,Autumn,NO,NO
1888,30/12/2017,88,7:00,272.3,79,2.52,259,0,0,0,Winter,NO,YES
1889,13/07/2018,1321,7:00,298,83,3.6,1350,0.13,0,0,Summer,NO,YES
1890,04/11/2018,296,3:00,280.6,66,3.24,1432,0,0,0,Autumn,NO,YES
1891,24/08/2018,355,12:00,298.8,81,11.52,1828,0.8,0,0,Summer,NO,YES
1892,08/08/2018,260,5:00,300.9,84,0,1172,0,0,0,Summer,NO,YES
1893,04/08/2018,569,10:00,305.3,56,6.12,1625,1.61,0,0,Summer,NO,YES
1894,12/08/2018,1156,17:00,306.7,48,8.28,2000,0.41,0,0,Summer,NO,YES
1895,23/07/2018,1889,8:00,303,56,3.24,2000,0.54,0,0,Summer,NO,YES
1896,17/06/2018,238,5:00,292,85,2.88,567,0,0,0,Summer,NO,YES
1897,05/09/2018,2024,21:00,296.9,75,8.28,1975,0,0,0,Autumn,NO,YES
1898,25/04/2018,117,4:00,279.4,66,1.8,2000,0,0,0,Spring,NO,YES
1899,01/07/2018,16,22:00,294.7,97,2.52,540,0,3.5,0,Summer,NO,YES
1900,07/05/2018,1970,14:00,297.1,42,4.32,1770,1.93,0,0,Spring,NO,YES
1901,19/11/2018,793,14:00,283.6,34,10.08,920,1.07,0,0,Autumn,NO,YES
1902,27/09/2018,326,2:00,288.7,53,5.04,2000,0,0,0,Autumn,NO,YES
1903,25/10/2018,919,23:00,285.5,59,2.88,1602,0,0,0,Autumn,NO,YES
1904,09/07/2018,387,2:00,295.7,63,3.24,2000,0,0,0,Summer,NO,YES
1905,30/06/2018,1144,13:00,298.6,87,6.12,390,0.71,3.5,0,Summer,NO,YES
1906,22/01/2018,31,4:00,273,32,1.44,2000,0,0,0,Winter,NO,YES
1907,05/10/2018,33,10:00,288.8,89,6.48,742,0.18,1.5,0,Autumn,NO,YES
1908,10/02/2018,97,7:00,274.6,81,5.04,393,0,0,0,Winter,NO,YES
1909,04/12/2017,112,2:00,277.4,87,6.48,207,0,0,0,Winter,NO,YES
1910,17/10/2018,1200,9:00,284.2,63,3.96,656,0.88,0,0,Autumn,NO,YES
1911,28/11/2018,1039,19:00,279,24,10.8,1861,0,0,0,Autumn,NO,YES
1912,05/09/2018,2468,19:00,298.4,55,11.52,2000,0.15,0,0,Autumn,NO,YES
